Area.Name,Victim.Age,Victim.Sex,Victim.Descent,latitude,longitude,CRIME DESCRIPTION SHORT,GENERAL DESCRIPTION,Hour,Weekday,Month,DayPartition
FOOTHILL,24,M,H,34.2688,-118.4354,AGGRAVATED ASSAULT,ASSAULT,24,3,7,4
SOUTHEAST,49,M,B,33.9551,-118.2869,AGGRAVATED ASSAULT,ASSAULT,9,3,7,2
CENTRAL,52,M,B,34.0421,-118.2469,SIMPLE ASSAULT,ASSAULT,17,3,7,3
NEWTON,30,M,W,34.0348,-118.2362,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,22,3,7,4
SOUTHWEST,49,M,B,34.017,-118.3477,AGGRAVATED ASSAULT,ASSAULT,18,4,7,4
CENTRAL,49,F,B,34.0321,-118.2599,AGGRAVATED ASSAULT,ASSAULT,15,4,7,3
OLYMPIC,45,F,A,34.0491,-118.2877,OTHER THEFT,THEFT,10,4,7,2
PACIFIC,57,M,H,33.9927,-118.4144,OTHER MISCELLANEOUS CRIME,OTHER MISCELLANEOUS CRIME,18,4,7,4
WEST LA,NA,M,B,34.0548,-118.3837,PETTY THEFT,THEFT,11,4,7,3
NORTH HOLLYWOOD,29,F,W,34.2011,-118.3927,ROBBERY,THEFT,2,4,7,1
HOLLYWOOD,51,M,H,34.0844,-118.3233,SIMPLE ASSAULT,ASSAULT,22,5,7,4
CENTRAL,45,M,B,34.0396,-118.2558,CRIMINAL THREATS,OTHER MISCELLANEOUS CRIME,23,5,7,4
CENTRAL,53,M,B,34.0449,-118.2415,PETTY THEFT,THEFT,10,5,7,2
77TH STREET,64,M,B,33.9862,-118.3002,AGGRAVATED ASSAULT,ASSAULT,13,5,7,3
NEWTON,31,F,B,34.0347,-118.2339,AGGRAVATED ASSAULT,ASSAULT,18,5,7,4
CENTRAL,32,M,W,34.06,-118.2486,SIMPLE ASSAULT,ASSAULT,9,6,7,2
CENTRAL,47,M,B,34.043,-118.242,AGGRAVATED ASSAULT,ASSAULT,22,6,7,4
NORTHEAST,43,M,W,34.1097,-118.2709,PETTY THEFT,THEFT,22,6,7,4
NORTH HOLLYWOOD,36,F,B,34.1649,-118.379,PETTY THEFT,THEFT,0,6,7,1
RAMPART,16,M,H,34.0597,-118.2795,ROBBERY,THEFT,3,7,7,1
RAMPART,39,F,W,34.0394,-118.2744,"RAPE, FORCIBLE",SEXUAL ASSAULT,7,7,7,2
CENTRAL,56,F,H,0,0,ATTEMPTED ROBBERY,THEFT,17,7,7,3
WEST LA,57,M,W,34.0544,-118.4656,AGGRAVATED ASSAULT,ASSAULT,23,7,7,4
WEST LA,21,M,B,34.0435,-118.4287,GRAND THEFT,THEFT,13,7,7,3
RAMPART,33,M,W,34.0601,-118.2761,AGGRAVATED ASSAULT,ASSAULT,12,7,7,3
77TH STREET,49,M,H,33.9933,-118.2871,AGGRAVATED ASSAULT,ASSAULT,20,7,7,4
NORTH HOLLYWOOD,40,M,O,34.1394,-118.3675,AGGRAVATED ASSAULT,ASSAULT,20,7,7,4
NEWTON,50,F,B,34.0341,-118.2507,ROBBERY,THEFT,11,7,7,3
77TH STREET,21,F,B,33.961,-118.2739,SIMPLE ASSAULT,ASSAULT,9,1,7,2
SOUTHWEST,65,M,H,34.0219,-118.3045,SIMPLE ASSAULT,ASSAULT,2,1,7,1
NEWTON,65,M,H,33.9975,-118.2478,AGGRAVATED ASSAULT,ASSAULT,13,1,7,3
PACIFIC,55,M,B,33.9988,-118.4717,AGGRAVATED ASSAULT,ASSAULT,1,1,7,1
VAN NUYS,22,F,W,34.1867,-118.4444,KIDNAPPING,KIDNAPPING,9,2,7,2
SOUTHWEST,32,M,W,34.0282,-118.276,AGGRAVATED ASSAULT,ASSAULT,1,2,7,1
NORTH HOLLYWOOD,35,F,W,34.1722,-118.3703,SIMPLE ASSAULT,ASSAULT,4,2,7,2
NORTH HOLLYWOOD,25,M,H,34.2158,-118.4092,AGGRAVATED ASSAULT,ASSAULT,21,2,7,4
NORTH HOLLYWOOD,29,F,H,34.2158,-118.4087,AGGRAVATED ASSAULT,ASSAULT,21,2,7,4
FOOTHILL,40,M,H,34.2809,-118.4018,VANDALISM,VANDALISM,3,2,7,1
SOUTHEAST,50,F,B,33.9311,-118.2463,ROBBERY,THEFT,4,2,7,2
77TH STREET,24,F,H,33.9756,-118.2813,"RAPE, ATTEMPTED",SEXUAL ASSAULT,1,2,7,1
CENTRAL,61,F,H,34.0515,-118.2424,PETTY THEFT,THEFT,19,3,7,4
OLYMPIC,32,M,H,34.0674,-118.2929,AGGRAVATED ASSAULT,ASSAULT,20,3,7,4
SOUTHEAST,29,F,B,33.931,-118.2826,AGGRAVATED ASSAULT,ASSAULT,8,3,7,2
NORTH HOLLYWOOD,20,M,H,34.1794,-118.3855,ATTEMPTED ROBBERY,THEFT,17,3,7,3
NORTH HOLLYWOOD,44,M,H,34.1831,-118.3846,AGGRAVATED ASSAULT,ASSAULT,8,3,7,2
VAN NUYS,57,M,W,34.1996,-118.4487,AGGRAVATED ASSAULT,ASSAULT,21,4,7,4
RAMPART,37,M,B,34.0897,-118.2869,ROBBERY,THEFT,19,4,7,4
SOUTHWEST,25,F,B,34.0197,-118.3495,SIMPLE ASSAULT,ASSAULT,17,4,7,3
VAN NUYS,39,M,B,34.2069,-118.4312,PETTY THEFT,THEFT,19,4,7,4
MISSION,29,M,B,34.2267,-118.4704,SIMPLE ASSAULT,ASSAULT,24,4,7,4
WEST VALLEY,46,F,W,34.1727,-118.5535,AGGRAVATED ASSAULT,ASSAULT,20,5,7,4
SOUTHWEST,24,F,B,34.0337,-118.2975,SIMPLE ASSAULT,ASSAULT,9,5,7,2
SOUTHEAST,NA,F,B,33.9547,-118.2564,SIMPLE ASSAULT,ASSAULT,11,5,7,3
RAMPART,40,M,H,34.0667,-118.2703,AGGRAVATED ASSAULT,ASSAULT,7,5,7,2
HOLLYWOOD,31,M,B,34.1016,-118.331,AGGRAVATED ASSAULT,ASSAULT,22,5,7,4
CENTRAL,48,M,W,34.0474,-118.2496,SIMPLE ASSAULT,ASSAULT,2,6,7,1
VAN NUYS,37,F,H,34.1887,-118.4465,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,6,6,7,2
NEWTON,58,M,B,34.0396,-118.2451,AGGRAVATED ASSAULT,ASSAULT,13,6,7,3
OLYMPIC,26,F,W,34.0691,-118.2917,SIMPLE ASSAULT,ASSAULT,9,6,7,2
VAN NUYS,28,F,H,34.2012,-118.4509,CRIMINAL THREATS,OTHER MISCELLANEOUS CRIME,13,6,7,3
NORTH HOLLYWOOD,24,F,W,34.1758,-118.3719,AGGRAVATED ASSAULT,ASSAULT,15,6,7,3
PACIFIC,34,M,W,33.9926,-118.4787,AGGRAVATED ASSAULT,ASSAULT,15,7,7,3
RAMPART,42,M,W,34.0565,-118.2768,ROBBERY,THEFT,0,7,7,1
NEWTON,19,F,B,34.0029,-118.2783,SIMPLE ASSAULT,ASSAULT,7,7,7,2
WEST LA,17,M,O,34.0521,-118.3864,ROBBERY,THEFT,19,7,7,4
77TH STREET,54,M,B,33.9661,-118.2849,AGGRAVATED ASSAULT,ASSAULT,17,7,7,3
CENTRAL,35,F,H,34.0401,-118.2533,ROBBERY,THEFT,8,7,7,2
CENTRAL,33,M,H,34.0495,-118.2494,SIMPLE ASSAULT,ASSAULT,12,7,7,3
RAMPART,34,M,H,34.0446,-118.2769,ROBBERY,THEFT,4,7,7,2
NORTHEAST,56,M,H,34.0986,-118.2962,ROBBERY,THEFT,21,7,7,4
CENTRAL,69,F,O,34.0428,-118.2461,SIMPLE ASSAULT,ASSAULT,8,7,7,2
CENTRAL,69,F,O,34.0428,-118.2461,SIMPLE ASSAULT,ASSAULT,8,7,7,2
NORTH HOLLYWOOD,40,F,W,34.2012,-118.4182,PETTY THEFT,THEFT,22,7,7,4
WEST LA,58,M,W,34.0521,-118.4729,AGGRAVATED ASSAULT,ASSAULT,5,1,7,2
RAMPART,61,M,H,34.0579,-118.2711,AGGRAVATED ASSAULT,ASSAULT,19,1,7,4
NORTH HOLLYWOOD,20,F,H,34.1649,-118.3653,SIMPLE ASSAULT,ASSAULT,23,1,7,4
CENTRAL,59,M,H,34.0503,-118.2504,PETTY THEFT,THEFT,23,1,7,4
HOLLYWOOD,20,M,O,34.0962,-118.3342,SIMPLE ASSAULT,ASSAULT,15,1,7,3
CENTRAL,27,M,B,34.0437,-118.2455,AGGRAVATED ASSAULT,ASSAULT,6,1,7,2
HARBOR,40,F,W,33.7805,-118.2533,PETTY THEFT,THEFT,21,1,7,4
HARBOR,57,M,W,33.7501,-118.3092,SIMPLE ASSAULT,ASSAULT,20,1,7,4
NORTHEAST,40,F,H,34.1047,-118.2372,SIMPLE ASSAULT,ASSAULT,20,1,7,4
PACIFIC,44,M,A,33.9803,-118.4648,AGGRAVATED ASSAULT,ASSAULT,23,1,7,4
NORTHEAST,27,F,H,34.1002,-118.2038,ATTEMPTED ROBBERY,THEFT,13,1,7,3
RAMPART,30,F,H,34.0777,-118.2903,ROBBERY,THEFT,24,2,7,4
RAMPART,24,F,B,34.0491,-118.2823,OTHER THEFT,THEFT,21,2,7,4
77TH STREET,28,F,B,33.9661,-118.2849,SEXUAL ASSAULT,SEXUAL ASSAULT,22,2,7,4
RAMPART,16,M,H,34.0573,-118.2831,AGGRAVATED ASSAULT,ASSAULT,22,2,7,4
WEST LA,35,F,W,34.0465,-118.4484,SIMPLE ASSAULT,ASSAULT,0,2,7,1
CENTRAL,48,M,B,34.0442,-118.2439,AGGRAVATED ASSAULT,ASSAULT,8,2,7,2
DEVONSHIRE,30,F,W,34.2282,-118.5536,SIMPLE ASSAULT,ASSAULT,11,2,7,3
SOUTHWEST,53,F,H,34.0352,-118.284,ROBBERY,THEFT,13,3,7,3
CENTRAL,61,F,W,34.0563,-118.2374,PETTY THEFT,THEFT,12,3,7,3
CENTRAL,28,F,W,34.0448,-118.2474,SIMPLE ASSAULT,ASSAULT,8,3,7,2
PACIFIC,26,M,B,33.9933,-118.4765,ROBBERY,THEFT,20,3,7,4
HARBOR,54,M,H,33.7929,-118.272,ROBBERY,THEFT,15,3,7,3
NORTH HOLLYWOOD,27,M,B,34.1681,-118.3765,PETTY THEFT,THEFT,3,3,7,1
NEWTON,42,M,B,34.0155,-118.2772,ROBBERY,THEFT,16,3,7,3
NORTHEAST,47,M,H,34.0932,-118.2939,AGGRAVATED ASSAULT,ASSAULT,12,3,7,3
PACIFIC,35,M,B,33.9892,-118.4751,AGGRAVATED ASSAULT,ASSAULT,13,3,7,3
NORTH HOLLYWOOD,44,M,W,34.1523,-118.3664,AGGRAVATED ASSAULT,ASSAULT,12,3,7,3
RAMPART,58,F,H,34.0597,-118.2795,ROBBERY,THEFT,15,3,7,3
NORTHEAST,53,M,H,34.0884,-118.2258,AGGRAVATED ASSAULT,ASSAULT,9,4,7,2
PACIFIC,37,M,W,33.9897,-118.4495,AGGRAVATED ASSAULT,ASSAULT,11,4,7,3
CENTRAL,35,F,H,34.0428,-118.2461,SIMPLE ASSAULT,ASSAULT,2,4,7,1
DEVONSHIRE,25,F,B,34.2904,-118.5227,SIMPLE ASSAULT,ASSAULT,21,4,7,4
HOLLYWOOD,32,M,B,34.0853,-118.3299,AGGRAVATED ASSAULT,ASSAULT,21,4,7,4
RAMPART,29,M,H,34.0764,-118.2903,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,3,4,7,1
WILSHIRE,42,F,O,34.048,-118.3434,AGGRAVATED ASSAULT,ASSAULT,8,4,7,2
CENTRAL,36,F,H,34.0428,-118.2461,AGGRAVATED ASSAULT,ASSAULT,10,5,7,2
CENTRAL,39,F,W,34.0407,-118.2468,SIMPLE ASSAULT,ASSAULT,12,5,7,3
HOLLYWOOD,51,M,W,34.0998,-118.3211,AGGRAVATED ASSAULT,ASSAULT,22,5,7,4
VAN NUYS,64,F,W,34.1985,-118.4487,SEXUAL ASSAULT,SEXUAL ASSAULT,7,5,7,2
SOUTHEAST,75,M,B,33.9602,-118.2651,SIMPLE ASSAULT,ASSAULT,14,6,7,3
SOUTHWEST,39,F,W,34.0123,-118.3556,SEXUAL ASSAULT,SEXUAL ASSAULT,0,6,7,1
FOOTHILL,59,M,H,34.2604,-118.419,AGGRAVATED ASSAULT,ASSAULT,14,6,7,3
NEWTON,56,M,B,34.0368,-118.2412,AGGRAVATED ASSAULT,ASSAULT,4,6,7,2
CENTRAL,37,M,O,34.0603,-118.2439,ROBBERY,THEFT,4,6,7,2
CENTRAL,37,F,B,34.0467,-118.252,SIMPLE ASSAULT,ASSAULT,5,6,7,2
CENTRAL,52,F,B,34.0401,-118.2504,SIMPLE ASSAULT,ASSAULT,20,6,7,4
HOLLYWOOD,39,F,B,34.0926,-118.3266,SIMPLE ASSAULT,ASSAULT,20,6,7,4
NEWTON,39,M,A,33.9943,-118.2739,AGGRAVATED ASSAULT,ASSAULT,3,6,7,1
OLYMPIC,38,M,H,34.0618,-118.2878,AGGRAVATED ASSAULT,ASSAULT,1,6,7,1
PACIFIC,47,F,W,33.9855,-118.4373,SIMPLE ASSAULT,ASSAULT,24,7,7,4
PACIFIC,45,M,W,33.9905,-118.4478,AGGRAVATED ASSAULT,ASSAULT,20,7,7,4
OLYMPIC,54,F,W,34.0436,-118.313,SIMPLE ASSAULT,ASSAULT,18,7,7,4
NORTH HOLLYWOOD,31,M,O,34.1794,-118.3834,AGGRAVATED ASSAULT,ASSAULT,15,7,7,3
VAN NUYS,70,F,W,34.1867,-118.4465,SIMPLE ASSAULT,ASSAULT,23,7,7,4
RAMPART,26,M,H,34.0757,-118.2605,AGGRAVATED ASSAULT,ASSAULT,7,7,7,2
HOLLENBECK,47,F,H,34.0775,-118.2217,VANDALISM,VANDALISM,7,7,7,2
WEST LA,60,M,W,34.0514,-118.4476,SIMPLE ASSAULT,ASSAULT,5,7,7,2
OLYMPIC,64,M,B,34.0617,-118.3166,ROBBERY,THEFT,22,7,7,4
CENTRAL,62,F,O,34.0449,-118.2415,AGGRAVATED ASSAULT,ASSAULT,19,1,7,4
NORTH HOLLYWOOD,55,F,W,34.1436,-118.3953,SIMPLE ASSAULT,ASSAULT,20,1,7,4
NORTH HOLLYWOOD,36,M,B,34.1722,-118.3965,PETTY THEFT,THEFT,23,1,7,4
RAMPART,80,F,H,34.0645,-118.2788,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,17,1,7,3
CENTRAL,48,M,B,34.0442,-118.2439,AGGRAVATED ASSAULT,ASSAULT,17,1,7,3
77TH STREET,59,F,B,33.9814,-118.3089,OTHER THEFT,THEFT,19,1,7,4
CENTRAL,53,M,H,34.0416,-118.244,AGGRAVATED ASSAULT,ASSAULT,12,2,7,3
77TH STREET,32,F,B,33.9609,-118.2739,SIMPLE ASSAULT,ASSAULT,12,2,7,3
HARBOR,36,F,W,33.7657,-118.3108,AGGRAVATED ASSAULT,ASSAULT,0,2,7,1
RAMPART,16,M,O,34.0764,-118.2894,SIMPLE ASSAULT,ASSAULT,15,2,7,3
RAMPART,41,M,W,34.0703,-118.268,SIMPLE ASSAULT,ASSAULT,12,2,7,3
OLYMPIC,51,M,H,34.0617,-118.3091,AGGRAVATED ASSAULT,ASSAULT,24,2,7,4
HOLLYWOOD,47,M,W,34.0998,-118.3334,PETTY THEFT,THEFT,11,2,7,3
HOLLYWOOD,25,F,B,34.1036,-118.3049,SIMPLE ASSAULT,ASSAULT,6,2,7,2
WEST LA,47,F,H,34.0341,-118.4525,SIMPLE ASSAULT,ASSAULT,18,2,7,4
PACIFIC,39,M,B,33.9871,-118.4733,AGGRAVATED ASSAULT,ASSAULT,21,2,7,4
CENTRAL,27,M,H,34.0442,-118.2439,AGGRAVATED ASSAULT,ASSAULT,17,3,8,3
WEST LA,35,F,W,34.0626,-118.4454,SIMPLE ASSAULT,ASSAULT,3,3,8,1
HOLLYWOOD,47,F,W,34.0928,-118.3092,AGGRAVATED ASSAULT,ASSAULT,17,3,8,3
HOLLYWOOD,31,F,B,34.098,-118.3506,SEXUAL ASSAULT,SEXUAL ASSAULT,0,3,8,1
CENTRAL,47,M,B,34.0423,-118.2452,PETTY THEFT,THEFT,11,3,8,3
FOOTHILL,55,F,W,34.2383,-118.3697,SEXUAL ASSAULT,SEXUAL ASSAULT,2,3,8,1
HARBOR,29,F,B,33.7424,-118.2923,"RAPE, FORCIBLE",SEXUAL ASSAULT,0,4,8,1
RAMPART,21,F,B,34.0573,-118.2763,ROBBERY,THEFT,8,4,8,2
NORTH HOLLYWOOD,47,M,H,34.156,-118.3874,SIMPLE ASSAULT,ASSAULT,15,4,8,3
CENTRAL,45,M,B,34.0423,-118.2452,AGGRAVATED ASSAULT,ASSAULT,22,4,8,4
CENTRAL,56,M,H,34.0407,-118.2468,SIMPLE ASSAULT,ASSAULT,8,4,8,2
SOUTHWEST,44,M,B,34.0056,-118.2816,AGGRAVATED ASSAULT,ASSAULT,22,4,8,4
PACIFIC,22,F,W,33.988,-118.4703,AGGRAVATED ASSAULT,ASSAULT,13,4,8,3
77TH STREET,50,M,B,33.9997,-118.2871,AGGRAVATED ASSAULT,ASSAULT,19,4,8,4
OLYMPIC,31,F,B,34.0618,-118.3004,OTHER ASSAULT,ASSAULT,22,5,8,4
NEWTON,33,F,B,33.9992,-118.2783,SIMPLE ASSAULT,ASSAULT,6,5,8,2
NEWTON,32,F,H,34.0201,-118.2717,SIMPLE ASSAULT,ASSAULT,1,5,8,1
NORTH HOLLYWOOD,26,M,B,34.1649,-118.3724,SIMPLE ASSAULT,ASSAULT,21,5,8,4
77TH STREET,22,F,B,33.9613,-118.2871,AGGRAVATED ASSAULT,ASSAULT,16,5,8,3
77TH STREET,50,M,B,33.9909,-118.3294,AGGRAVATED ASSAULT,ASSAULT,13,5,8,3
77TH STREET,40,F,B,33.9708,-118.2783,SIMPLE ASSAULT,ASSAULT,20,6,8,4
FOOTHILL,29,F,H,34.2173,-118.3835,SEXUAL ASSAULT,SEXUAL ASSAULT,5,6,8,2
CENTRAL,49,M,B,34.0416,-118.2584,AGGRAVATED ASSAULT,ASSAULT,1,6,8,1
SOUTHWEST,57,F,B,34.0146,-118.3089,CRIMINAL THREATS,OTHER MISCELLANEOUS CRIME,13,7,8,3
CENTRAL,53,M,B,34.0348,-118.235,AGGRAVATED ASSAULT,ASSAULT,7,7,8,2
PACIFIC,48,M,W,33.9958,-118.4815,CRIMINAL THREATS,OTHER MISCELLANEOUS CRIME,23,7,8,4
77TH STREET,46,M,B,33.9582,-118.309,AGGRAVATED ASSAULT,ASSAULT,4,7,8,2
NORTHEAST,48,F,W,34.0862,-118.2174,SIMPLE ASSAULT,ASSAULT,15,7,8,3
PACIFIC,30,M,B,33.9871,-118.4733,AGGRAVATED ASSAULT,ASSAULT,4,7,8,2
77TH STREET,47,F,B,33.9609,-118.309,SIMPLE ASSAULT,ASSAULT,15,7,8,3
NEWTON,52,M,B,34.0401,-118.2459,AGGRAVATED ASSAULT,ASSAULT,17,7,8,3
CENTRAL,48,F,B,34.0563,-118.2374,PETTY THEFT,THEFT,3,7,8,1
CENTRAL,42,M,H,34.0449,-118.2415,AGGRAVATED ASSAULT,ASSAULT,23,7,8,4
CENTRAL,60,M,W,34.0408,-118.2428,AGGRAVATED ASSAULT,ASSAULT,22,7,8,4
VAN NUYS,48,F,H,34.1721,-118.44,SEXUAL ASSAULT,SEXUAL ASSAULT,18,1,8,4
NORTHEAST,45,M,H,34.0986,-118.2962,AGGRAVATED ASSAULT,ASSAULT,21,1,8,4
VAN NUYS,44,M,H,34.1758,-118.4662,SIMPLE ASSAULT,ASSAULT,2,1,8,1
NEWTON,67,M,B,34.0254,-118.2525,ROBBERY,THEFT,10,1,8,2
NEWTON,33,M,B,34.0141,-118.277,PETTY THEFT,THEFT,2,1,8,1
OLYMPIC,57,M,H,34.0526,-118.315,ROBBERY,THEFT,22,1,8,4
CENTRAL,28,M,B,34.0423,-118.2452,SIMPLE ASSAULT,ASSAULT,10,1,8,2
CENTRAL,29,F,W,34.0635,-118.2458,AGGRAVATED ASSAULT,ASSAULT,14,1,8,3
CENTRAL,33,M,B,34.0449,-118.2458,AGGRAVATED ASSAULT,ASSAULT,10,1,8,2
NORTHEAST,30,F,B,34.0909,-118.295,SIMPLE ASSAULT,ASSAULT,20,2,8,4
CENTRAL,46,M,H,34.0395,-118.2527,AGGRAVATED ASSAULT,ASSAULT,7,2,8,2
CENTRAL,54,F,B,34.0394,-118.2405,SIMPLE ASSAULT,ASSAULT,7,2,8,2
RAMPART,20,F,B,34.0611,-118.2784,SIMPLE ASSAULT,ASSAULT,18,3,8,4
77TH STREET,42,F,H,33.9642,-118.2783,CRIMINAL THREATS,OTHER MISCELLANEOUS CRIME,21,3,8,4
NORTHEAST,68,M,W,34.1012,-118.2918,AGGRAVATED ASSAULT,ASSAULT,1,3,8,1
OLYMPIC,63,F,B,34.049,-118.3066,SIMPLE ASSAULT,ASSAULT,12,3,8,3
HARBOR,39,M,W,33.7289,-118.2846,ROBBERY,THEFT,4,3,8,2
WEST LA,37,F,W,34.0382,-118.4412,SIMPLE ASSAULT,ASSAULT,17,3,8,3
CENTRAL,28,M,W,34.0462,-118.2585,AGGRAVATED ASSAULT,ASSAULT,1,3,8,1
SOUTHEAST,24,F,H,33.9538,-118.2673,SIMPLE ASSAULT,ASSAULT,1,4,8,1
RAMPART,53,M,W,34.0565,-118.2768,ROBBERY,THEFT,23,4,8,4
RAMPART,56,M,B,34.0565,-118.2768,ROBBERY,THEFT,14,4,8,3
NORTH HOLLYWOOD,45,F,W,34.1431,-118.4008,SIMPLE ASSAULT,ASSAULT,20,4,8,4
VAN NUYS,30,F,B,34.183,-118.4662,AGGRAVATED ASSAULT,ASSAULT,0,4,8,1
WEST LA,62,M,W,34.0352,-118.4387,SIMPLE ASSAULT,ASSAULT,24,4,8,4
WEST LA,30,F,H,34.0461,-118.4539,SIMPLE ASSAULT,ASSAULT,6,4,8,2
NORTHEAST,23,F,H,34.1426,-118.224,SIMPLE ASSAULT,ASSAULT,2,4,8,1
PACIFIC,NA,F,B,33.9454,-118.3701,SIMPLE ASSAULT,ASSAULT,8,4,8,2
MISSION,34,M,H,34.3076,-118.4529,AGGRAVATED ASSAULT,ASSAULT,12,4,8,3
HOLLENBECK,56,F,W,34.0802,-118.1848,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,23,4,8,4
RAMPART,20,M,H,34.0426,-118.2814,SIMPLE ASSAULT,ASSAULT,17,4,8,3
SOUTHEAST,20,F,B,33.9283,-118.2652,AGGRAVATED ASSAULT,ASSAULT,19,5,8,4
MISSION,32,M,H,34.2217,-118.427,AGGRAVATED ASSAULT,ASSAULT,0,5,8,1
WILSHIRE,60,M,B,34.0482,-118.3422,SIMPLE ASSAULT,ASSAULT,4,5,8,2
NORTH HOLLYWOOD,53,F,W,34.194,-118.3746,SIMPLE ASSAULT,ASSAULT,15,5,8,3
OLYMPIC,51,M,W,34.0607,-118.3078,AGGRAVATED ASSAULT,ASSAULT,23,5,8,4
DEVONSHIRE,54,F,W,34.2684,-118.5149,SIMPLE ASSAULT,ASSAULT,20,5,8,4
WILSHIRE,NA,F,B,34.0459,-118.3374,SIMPLE ASSAULT,ASSAULT,11,5,8,3
CENTRAL,38,F,H,34.0454,-118.2466,SIMPLE ASSAULT,ASSAULT,11,5,8,3
RAMPART,40,M,B,34.0544,-118.2767,AGGRAVATED ASSAULT,ASSAULT,21,6,8,4
RAMPART,53,F,B,34.0512,-118.2787,ATTEMPTED ROBBERY,THEFT,3,6,8,1
RAMPART,66,M,H,34.0515,-118.2615,ATTEMPTED ROBBERY,THEFT,14,6,8,3
PACIFIC,42,F,W,33.9495,-118.3766,ROBBERY,THEFT,17,6,8,3
NEWTON,56,F,W,34.0357,-118.2485,AGGRAVATED ASSAULT,ASSAULT,17,6,8,3
FOOTHILL,41,M,H,34.2737,-118.4117,ROBBERY,THEFT,16,6,8,3
WEST VALLEY,20,F,H,34.1667,-118.5308,"RAPE, FORCIBLE",SEXUAL ASSAULT,2,6,8,1
NORTH HOLLYWOOD,27,F,W,34.2037,-118.421,SEXUAL ASSAULT,SEXUAL ASSAULT,6,6,8,2
NORTHEAST,39,M,O,34.1207,-118.2641,AGGRAVATED ASSAULT,ASSAULT,20,6,8,4
DEVONSHIRE,23,F,W,34.2428,-118.5361,ROBBERY,THEFT,11,6,8,3
VAN NUYS,45,M,H,34.1877,-118.4444,SIMPLE ASSAULT,ASSAULT,9,6,8,2
PACIFIC,21,F,A,33.9607,-118.42,AGGRAVATED ASSAULT,ASSAULT,10,7,8,2
PACIFIC,65,M,O,33.9918,-118.4791,ROBBERY,THEFT,20,7,8,4
TOPANGA,30,M,H,34.2176,-118.6017,AGGRAVATED ASSAULT,ASSAULT,18,7,8,4
NORTHEAST,37,M,W,34.1361,-118.215,AGGRAVATED ASSAULT,ASSAULT,1,7,8,1
SOUTHWEST,49,M,H,34.0277,-118.2749,PETTY THEFT,THEFT,9,7,8,2
FOOTHILL,41,F,H,34.2685,-118.4364,AGGRAVATED ASSAULT,ASSAULT,9,7,8,2
CENTRAL,37,F,W,34.0423,-118.2452,SIMPLE ASSAULT,ASSAULT,14,7,8,3
MISSION,NA,F,H,34.2389,-118.4536,SIMPLE ASSAULT,ASSAULT,15,7,8,3
HARBOR,59,M,B,33.7895,-118.3076,SIMPLE ASSAULT,ASSAULT,2,7,8,1
SOUTHWEST,37,F,B,34.0085,-118.3089,SIMPLE ASSAULT,ASSAULT,23,1,8,4
HOLLENBECK,27,M,H,34.0376,-118.2166,SIMPLE ASSAULT,ASSAULT,15,1,8,3
RAMPART,23,F,B,34.0517,-118.2749,SIMPLE ASSAULT,ASSAULT,9,1,8,2
CENTRAL,54,F,B,34.0437,-118.2455,SIMPLE ASSAULT,ASSAULT,12,1,8,3
CENTRAL,53,F,B,34.0446,-118.245,PETTY THEFT,THEFT,20,1,8,4
CENTRAL,55,F,B,34.0442,-118.2439,SEXUAL ASSAULT,SEXUAL ASSAULT,22,1,8,4
CENTRAL,52,M,B,34.0423,-118.2452,SIMPLE ASSAULT,ASSAULT,8,1,8,2
CENTRAL,33,F,B,34.0413,-118.2517,SIMPLE ASSAULT,ASSAULT,10,1,8,2
RAMPART,25,M,H,34.0726,-118.2749,AGGRAVATED ASSAULT,ASSAULT,15,2,8,3
WEST LA,60,F,W,34.0562,-118.4423,SIMPLE ASSAULT,ASSAULT,11,2,8,3
NORTHEAST,35,F,W,34.0982,-118.2918,SEXUAL ASSAULT,SEXUAL ASSAULT,0,2,8,1
SOUTHEAST,31,F,H,33.9345,-118.2623,AGGRAVATED ASSAULT,ASSAULT,18,2,8,4
FOOTHILL,70,F,W,34.2579,-118.307,AGGRAVATED ASSAULT,ASSAULT,12,2,8,3
NEWTON,61,M,B,34.0133,-118.276,PETTY THEFT,THEFT,21,2,8,4
CENTRAL,20,M,B,34.0454,-118.2466,PETTY THEFT,THEFT,12,2,8,3
CENTRAL,39,F,B,34.0481,-118.2507,PETTY THEFT,THEFT,8,2,8,2
WILSHIRE,60,M,B,34.0735,-118.3571,SIMPLE ASSAULT,ASSAULT,10,3,8,2
HOLLYWOOD,43,M,W,34.098,-118.3287,SIMPLE ASSAULT,ASSAULT,19,3,8,4
NORTH HOLLYWOOD,24,F,W,34.1767,-118.3703,CRIMINAL THREATS,OTHER MISCELLANEOUS CRIME,21,3,8,4
NORTH HOLLYWOOD,35,M,W,34.1776,-118.373,BRANDISH WEAPON,OTHER MISCELLANEOUS CRIME,21,3,8,4
RAMPART,22,M,H,34.0858,-118.296,ROBBERY,THEFT,4,3,8,2
CENTRAL,33,F,H,34.0444,-118.2407,"RAPE, FORCIBLE",SEXUAL ASSAULT,18,3,8,4
